Date,District,Market,Fruit,Variety,Grade,Min Price,Max Price,Avg Price
7/8/2018,Azadpur,Azadpur,Cherry,Misri,Special,110,130,120
7/8/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
7/9/2018,Azadpur,Azadpur,Cherry,Misri,Super,150,180,165
7/9/2018,Azadpur,Azadpur,Cherry,Misri,Special,110,130,120
7/9/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
7/10/2018,Azadpur,Azadpur,Cherry,Misri,Super,150,180,165
7/10/2018,Azadpur,Azadpur,Cherry,Misri,Special,110,130,120
7/10/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
7/11/2018,Azadpur,Azadpur,Cherry,Misri,Super,160,190,175
7/11/2018,Azadpur,Azadpur,Cherry,Misri,Special,120,140,130
7/11/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
7/12/2018,Azadpur,Azadpur,Cherry,Misri,Super,160,200,180
7/12/2018,Azadpur,Azadpur,Cherry,Misri,Special,120,140,130
7/12/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
7/13/2018,Azadpur,Azadpur,Cherry,Misri,Super,160,200,180
7/13/2018,Azadpur,Azadpur,Cherry,Misri,Special,120,140,130
7/13/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
7/14/2018,Azadpur,Azadpur,Cherry,Misri,Super,160,200,180
7/14/2018,Azadpur,Azadpur,Cherry,Misri,Special,120,140,130
7/14/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
7/15/2018,Azadpur,Azadpur,Cherry,Misri,Super,160,200,180
7/15/2018,Azadpur,Azadpur,Cherry,Misri,Special,120,140,130
7/15/2018,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/10/2019,Azadpur,Azadpur,Cherry,Misri,Super,100,130,115
6/10/2019,Azadpur,Azadpur,Cherry,Misri,Special,70,80,75
6/10/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
6/11/2019,Azadpur,Azadpur,Cherry,Misri,Super,100,140,120
6/11/2019,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/11/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
6/12/2019,Azadpur,Azadpur,Cherry,Misri,Super,100,140,120
6/12/2019,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/12/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
6/13/2019,Azadpur,Azadpur,Cherry,Misri,Super,100,140,120
6/13/2019,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/13/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
6/14/2019,Azadpur,Azadpur,Cherry,Misri,Super,100,140,120
6/14/2019,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/14/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
6/15/2019,Azadpur,Azadpur,Cherry,Misri,Super,100,140,120
6/15/2019,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/15/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
6/16/2019,Azadpur,Azadpur,Cherry,Misri,Super,100,140,120
6/16/2019,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/16/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
6/17/2019,Azadpur,Azadpur,Cherry,Misri,Super,100,140,120
6/17/2019,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/17/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
6/18/2019,Azadpur,Azadpur,Cherry,Misri,Super,100,140,120
6/18/2019,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/18/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
6/19/2019,Azadpur,Azadpur,Cherry,Misri,Super,100,140,120
6/19/2019,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/19/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
6/20/2019,Azadpur,Azadpur,Cherry,Misri,Super,100,140,120
6/20/2019,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/20/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
6/21/2019,Azadpur,Azadpur,Cherry,Misri,Super,90,130,110
6/21/2019,Azadpur,Azadpur,Cherry,Misri,Special,60,70,65
6/21/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
6/22/2019,Azadpur,Azadpur,Cherry,Misri,Super,100,150,125
6/22/2019,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/22/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/23/2019,Azadpur,Azadpur,Cherry,Misri,Super,120,160,140
6/23/2019,Azadpur,Azadpur,Cherry,Misri,Special,80,110,95
6/23/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/24/2019,Azadpur,Azadpur,Cherry,Misri,Super,120,160,140
6/24/2019,Azadpur,Azadpur,Cherry,Misri,Special,80,110,95
6/24/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/25/2019,Azadpur,Azadpur,Cherry,Misri,Super,130,170,150
6/25/2019,Azadpur,Azadpur,Cherry,Misri,Special,90,120,105
6/25/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/26/2019,Azadpur,Azadpur,Cherry,Misri,Super,130,160,145
6/26/2019,Azadpur,Azadpur,Cherry,Misri,Special,90,120,105
6/26/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/27/2019,Azadpur,Azadpur,Cherry,Misri,Super,130,160,145
6/27/2019,Azadpur,Azadpur,Cherry,Misri,Special,90,120,105
6/27/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/28/2019,Azadpur,Azadpur,Cherry,Misri,Super,130,150,140
6/28/2019,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
6/28/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
6/29/2019,Azadpur,Azadpur,Cherry,Misri,Super,130,150,140
6/29/2019,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
6/29/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
6/30/2019,Azadpur,Azadpur,Cherry,Misri,Super,130,150,140
6/30/2019,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
6/30/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/1/2019,Azadpur,Azadpur,Cherry,Misri,Super,130,150,140
7/1/2019,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
7/1/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/2/2019,Azadpur,Azadpur,Cherry,Misri,Super,130,140,135
7/2/2019,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
7/2/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,50,80,65
7/3/2019,Azadpur,Azadpur,Cherry,Misri,Super,130,140,135
7/3/2019,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
7/3/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,50,80,65
7/4/2019,Azadpur,Azadpur,Cherry,Misri,Super,120,130,125
7/4/2019,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
7/4/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/5/2019,Azadpur,Azadpur,Cherry,Misri,Super,120,130,125
7/5/2019,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
7/5/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/6/2019,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
7/6/2019,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
7/6/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,60,70,65
7/7/2019,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
7/7/2019,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
7/7/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,60,70,65
7/8/2019,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
7/8/2019,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
7/8/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,60,70,65
7/9/2019,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
7/9/2019,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
7/9/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,60,70,65
7/10/2019,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
7/10/2019,Azadpur,Azadpur,Cherry,Misri,Special,90,100,95
7/10/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,60,70,65
7/11/2019,Azadpur,Azadpur,Cherry,Misri,Super,180,200,190
7/11/2019,Azadpur,Azadpur,Cherry,Misri,Special,100,140,120
7/11/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/12/2019,Azadpur,Azadpur,Cherry,Misri,Super,180,200,190
7/12/2019,Azadpur,Azadpur,Cherry,Misri,Special,100,140,120
7/12/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/13/2019,Azadpur,Azadpur,Cherry,Misri,Super,180,210,195
7/13/2019,Azadpur,Azadpur,Cherry,Misri,Special,150,170,160
7/13/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
7/14/2019,Azadpur,Azadpur,Cherry,Misri,Super,180,210,195
7/14/2019,Azadpur,Azadpur,Cherry,Misri,Special,150,170,160
7/14/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
7/15/2019,Azadpur,Azadpur,Cherry,Misri,Super,180,210,195
7/15/2019,Azadpur,Azadpur,Cherry,Misri,Special,150,170,160
7/15/2019,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
6/10/2021,Azadpur,Azadpur,Cherry,Misri,Super,180,200,190
6/10/2021,Azadpur,Azadpur,Cherry,Misri,Special,140,160,150
6/10/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,70,80,75
6/11/2021,Azadpur,Azadpur,Cherry,Misri,Super,180,200,190
6/11/2021,Azadpur,Azadpur,Cherry,Misri,Special,140,160,150
6/11/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,70,80,75
6/12/2021,Azadpur,Azadpur,Cherry,Misri,Super,180,200,190
6/12/2021,Azadpur,Azadpur,Cherry,Misri,Special,140,160,150
6/12/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,70,80,75
6/13/2021,Azadpur,Azadpur,Cherry,Misri,Super,180,200,190
6/13/2021,Azadpur,Azadpur,Cherry,Misri,Special,140,160,150
6/13/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,70,80,75
6/14/2021,Azadpur,Azadpur,Cherry,Misri,Super,190,210,200
6/14/2021,Azadpur,Azadpur,Cherry,Misri,Special,140,160,150
6/14/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,70,80,75
6/15/2021,Azadpur,Azadpur,Cherry,Misri,Super,190,210,200
6/15/2021,Azadpur,Azadpur,Cherry,Misri,Special,150,160,155
6/15/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,80,90,85
6/16/2021,Azadpur,Azadpur,Cherry,Misri,Super,180,200,190
6/16/2021,Azadpur,Azadpur,Cherry,Misri,Special,140,160,150
6/16/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,75,85,80
6/17/2021,Azadpur,Azadpur,Cherry,Misri,Super,190,210,200
6/17/2021,Azadpur,Azadpur,Cherry,Misri,Special,150,170,160
6/17/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,85,95,80
6/18/2021,Azadpur,Azadpur,Cherry,Misri,Super,180,200,190
6/18/2021,Azadpur,Azadpur,Cherry,Misri,Special,140,160,150
6/18/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,80,90,85
6/19/2021,Azadpur,Azadpur,Cherry,Misri,Super,160,170,165
6/19/2021,Azadpur,Azadpur,Cherry,Misri,Special,130,140,135
6/19/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,80,90,85
6/20/2021,Azadpur,Azadpur,Cherry,Misri,Super,160,170,165
6/20/2021,Azadpur,Azadpur,Cherry,Misri,Special,130,140,135
6/20/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,80,90,85
6/21/2021,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
6/21/2021,Azadpur,Azadpur,Cherry,Misri,Special,130,140,135
6/21/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,80,90,85
6/22/2021,Azadpur,Azadpur,Cherry,Misri,Super,200,230,215
6/22/2021,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/22/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,90,100,95
6/23/2021,Azadpur,Azadpur,Cherry,Misri,Super,180,200,190
6/23/2021,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/23/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,90,100,95
6/24/2021,Azadpur,Azadpur,Cherry,Misri,Super,190,210,200
6/24/2021,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/24/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,90,100,95
6/25/2021,Azadpur,Azadpur,Cherry,Misri,Super,190,210,200
6/25/2021,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/25/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,90,100,95
6/26/2021,Azadpur,Azadpur,Cherry,Misri,Super,180,200,190
6/26/2021,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/26/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,90,100,95
6/27/2021,Azadpur,Azadpur,Cherry,Misri,Super,180,200,190
6/27/2021,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/27/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,90,100,95
6/28/2021,Azadpur,Azadpur,Cherry,Misri,Super,180,200,190
6/28/2021,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/28/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,90,100,95
6/29/2021,Azadpur,Azadpur,Cherry,Misri,Super,180,200,190
6/29/2021,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/29/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,90,100,95
6/30/2021,Azadpur,Azadpur,Cherry,Misri,Super,200,250,225
6/30/2021,Azadpur,Azadpur,Cherry,Misri,Special,160,180,170
6/30/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,100,120,110
7/1/2021,Azadpur,Azadpur,Cherry,Misri,Super,250,300,275
7/1/2021,Azadpur,Azadpur,Cherry,Misri,Special,180,200,190
7/1/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,100,150,125
7/2/2021,Azadpur,Azadpur,Cherry,Misri,Super,230,250,240
7/2/2021,Azadpur,Azadpur,Cherry,Misri,Special,160,180,170
7/2/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,70,80,75
7/3/2021,Azadpur,Azadpur,Cherry,Misri,Super,250,300,275
7/3/2021,Azadpur,Azadpur,Cherry,Misri,Special,160,180,170
7/3/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,70,80,75
7/4/2021,Azadpur,Azadpur,Cherry,Misri,Super,250,300,275
7/4/2021,Azadpur,Azadpur,Cherry,Misri,Special,160,180,170
7/4/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,70,80,75
7/5/2021,Azadpur,Azadpur,Cherry,Misri,Super,250,280,265
7/5/2021,Azadpur,Azadpur,Cherry,Misri,Special,160,180,170
7/5/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,70,80,75
7/6/2021,Azadpur,Azadpur,Cherry,Misri,Super,250,280,265
7/6/2021,Azadpur,Azadpur,Cherry,Misri,Special,160,180,170
7/6/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,70,80,75
7/7/2021,Azadpur,Azadpur,Cherry,Misri,Super,280,320,300
7/7/2021,Azadpur,Azadpur,Cherry,Misri,Special,160,180,170
7/7/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,70,80,75
7/8/2021,Azadpur,Azadpur,Cherry,Misri,Super,280,320,300
7/8/2021,Azadpur,Azadpur,Cherry,Misri,Special,160,180,170
7/8/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,70,80,75
7/9/2021,Azadpur,Azadpur,Cherry,Misri,Super,280,320,300
7/9/2021,Azadpur,Azadpur,Cherry,Misri,Special,160,180,170
7/9/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,70,80,75
7/10/2021,Azadpur,Azadpur,Cherry,Misri,Super,250,300,275
7/10/2021,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
7/10/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
7/11/2021,Azadpur,Azadpur,Cherry,Misri,Super,250,300,275
7/11/2021,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
7/11/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
7/12/2021,Azadpur,Azadpur,Cherry,Misri,Super,260,310,285
7/12/2021,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
7/12/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
7/13/2021,Azadpur,Azadpur,Cherry,Misri,Super,300,350,325
7/13/2021,Azadpur,Azadpur,Cherry,Misri,Special,200,250,225
7/13/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,150,160,155
7/14/2021,Azadpur,Azadpur,Cherry,Misri,Super,300,360,330
7/14/2021,Azadpur,Azadpur,Cherry,Misri,Special,200,250,225
7/14/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,150,160,155
7/15/2021,Azadpur,Azadpur,Cherry,Misri,Super,300,360,330
7/15/2021,Azadpur,Azadpur,Cherry,Misri,Special,200,250,225
7/15/2021,Azadpur,Azadpur,Cherry,Misri,Fancy,150,160,155
6/10/2022,Azadpur,Azadpur,Cherry,Misri,Super,120,160,140
6/10/2022,Azadpur,Azadpur,Cherry,Misri,Special,80,100,90
6/10/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,50,80,65
6/11/2022,Azadpur,Azadpur,Cherry,Misri,Super,120,160,140
6/11/2022,Azadpur,Azadpur,Cherry,Misri,Special,80,100,90
6/11/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,50,80,65
6/12/2022,Azadpur,Azadpur,Cherry,Misri,Super,120,160,140
6/12/2022,Azadpur,Azadpur,Cherry,Misri,Special,80,100,90
6/12/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,50,80,65
6/13/2022,Azadpur,Azadpur,Cherry,Misri,Super,150,180,165
6/13/2022,Azadpur,Azadpur,Cherry,Misri,Special,80,100,90
6/13/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,50,80,65
6/14/2022,Azadpur,Azadpur,Cherry,Misri,Super,150,180,165
6/14/2022,Azadpur,Azadpur,Cherry,Misri,Special,80,100,90
6/14/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,50,80,65
6/15/2022,Azadpur,Azadpur,Cherry,Misri,Super,150,180,165
6/15/2022,Azadpur,Azadpur,Cherry,Misri,Special,80,100,90
6/15/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,50,80,65
6/16/2022,Azadpur,Azadpur,Cherry,Misri,Super,150,180,165
6/16/2022,Azadpur,Azadpur,Cherry,Misri,Special,80,100,90
6/16/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,50,80,65
6/17/2022,Azadpur,Azadpur,Cherry,Misri,Super,150,180,165
6/17/2022,Azadpur,Azadpur,Cherry,Misri,Special,80,100,90
6/17/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,50,80,65
6/18/2022,Azadpur,Azadpur,Cherry,Misri,Super,150,180,165
6/18/2022,Azadpur,Azadpur,Cherry,Misri,Special,80,100,90
6/18/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,50,80,65
6/19/2022,Azadpur,Azadpur,Cherry,Misri,Super,150,180,165
6/19/2022,Azadpur,Azadpur,Cherry,Misri,Special,80,100,90
6/19/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,50,80,65
6/20/2022,Azadpur,Azadpur,Cherry,Misri,Super,200,220,210
6/20/2022,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/20/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,100,140,120
6/21/2022,Azadpur,Azadpur,Cherry,Misri,Super,200,220,210
6/21/2022,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/21/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,100,140,120
6/22/2022,Azadpur,Azadpur,Cherry,Misri,Super,200,220,210
6/22/2022,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/22/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,100,140,120
6/23/2022,Azadpur,Azadpur,Cherry,Misri,Super,200,220,210
6/23/2022,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/23/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,100,140,120
6/24/2022,Azadpur,Azadpur,Cherry,Misri,Super,200,220,210
6/24/2022,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/24/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,100,140,120
6/25/2022,Azadpur,Azadpur,Cherry,Misri,Super,200,220,210
6/25/2022,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/25/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,100,140,120
6/26/2022,Azadpur,Azadpur,Cherry,Misri,Super,200,220,210
6/26/2022,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/26/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,100,140,120
6/27/2022,Azadpur,Azadpur,Cherry,Misri,Super,200,220,210
6/27/2022,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/27/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,100,140,120
6/28/2022,Azadpur,Azadpur,Cherry,Misri,Super,200,220,210
6/28/2022,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/28/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,100,140,120
6/29/2022,Azadpur,Azadpur,Cherry,Misri,Super,200,220,210
6/29/2022,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/29/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,100,140,120
6/30/2022,Azadpur,Azadpur,Cherry,Misri,Super,200,220,210
6/30/2022,Azadpur,Azadpur,Cherry,Misri,Special,150,180,165
6/30/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,100,140,120
7/1/2022,Azadpur,Azadpur,Cherry,Misri,Super,220,260,240
7/1/2022,Azadpur,Azadpur,Cherry,Misri,Special,150,200,175
7/1/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,70,80,75
7/2/2022,Azadpur,Azadpur,Cherry,Misri,Super,220,260,240
7/2/2022,Azadpur,Azadpur,Cherry,Misri,Special,150,200,175
7/2/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,70,80,75
7/3/2022,Azadpur,Azadpur,Cherry,Misri,Super,220,260,240
7/3/2022,Azadpur,Azadpur,Cherry,Misri,Special,150,200,175
7/3/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,70,80,75
7/4/2022,Azadpur,Azadpur,Cherry,Misri,Super,220,260,240
7/4/2022,Azadpur,Azadpur,Cherry,Misri,Special,150,200,175
7/4/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,70,80,75
7/5/2022,Azadpur,Azadpur,Cherry,Misri,Super,140,180,150
7/5/2022,Azadpur,Azadpur,Cherry,Misri,Special,100,150,125
7/5/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/6/2022,Azadpur,Azadpur,Cherry,Misri,Super,140,180,150
7/6/2022,Azadpur,Azadpur,Cherry,Misri,Special,100,150,125
7/6/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/7/2022,Azadpur,Azadpur,Cherry,Misri,Super,140,180,150
7/7/2022,Azadpur,Azadpur,Cherry,Misri,Special,100,150,125
7/7/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/8/2022,Azadpur,Azadpur,Cherry,Misri,Super,140,180,150
7/8/2022,Azadpur,Azadpur,Cherry,Misri,Special,100,150,125
7/8/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/9/2022,Azadpur,Azadpur,Cherry,Misri,Super,140,180,150
7/9/2022,Azadpur,Azadpur,Cherry,Misri,Special,100,150,125
7/9/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/10/2022,Azadpur,Azadpur,Cherry,Misri,Super,140,180,150
7/10/2022,Azadpur,Azadpur,Cherry,Misri,Special,100,150,125
7/10/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/11/2022,Azadpur,Azadpur,Cherry,Misri,Super,140,180,150
7/11/2022,Azadpur,Azadpur,Cherry,Misri,Special,100,150,125
7/11/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/12/2022,Azadpur,Azadpur,Cherry,Misri,Super,140,180,150
7/12/2022,Azadpur,Azadpur,Cherry,Misri,Special,100,150,125
7/12/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/13/2022,Azadpur,Azadpur,Cherry,Misri,Super,140,180,150
7/13/2022,Azadpur,Azadpur,Cherry,Misri,Special,100,150,125
7/13/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/14/2022,Azadpur,Azadpur,Cherry,Misri,Super,140,180,150
7/14/2022,Azadpur,Azadpur,Cherry,Misri,Special,100,150,125
7/14/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
7/15/2022,Azadpur,Azadpur,Cherry,Misri,Super,140,180,150
7/15/2022,Azadpur,Azadpur,Cherry,Misri,Special,100,150,125
7/15/2022,Azadpur,Azadpur,Cherry,Misri,Fancy,60,80,70
6/10/2023,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
6/10/2023,Azadpur,Azadpur,Cherry,Misri,Special,120,150,135
6/10/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
6/11/2023,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
6/11/2023,Azadpur,Azadpur,Cherry,Misri,Special,120,150,135
6/11/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
6/12/2023,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
6/12/2023,Azadpur,Azadpur,Cherry,Misri,Special,120,150,135
6/12/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
6/13/2023,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
6/13/2023,Azadpur,Azadpur,Cherry,Misri,Special,120,150,135
6/13/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
6/14/2023,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
6/14/2023,Azadpur,Azadpur,Cherry,Misri,Special,120,150,135
6/14/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
6/15/2023,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
6/15/2023,Azadpur,Azadpur,Cherry,Misri,Special,120,150,135
6/15/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
6/16/2023,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
6/16/2023,Azadpur,Azadpur,Cherry,Misri,Special,120,150,135
6/16/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
6/17/2023,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
6/17/2023,Azadpur,Azadpur,Cherry,Misri,Special,120,150,135
